orf_name,ref_name,identity_score,M,N,aln_len,orf_len,ref_len,N/aln_len,gap_openings,gap_ratio,aln_orf_len,clustering_score
"MG913809.1_Lychnis_ringspot_virus_strain_SN_segment_RNA_alpha,_complete_sequence","KY615804.1_Barley_stripe_mosaic_virus_isolate_M/R_segment_alpha,_complete_sequence",0.5913566739606126,1494,3656,3871,3762,3776,0.9444587961766985,24,0.006199948333763886,3751,0.5876902931352304
"MG913809.1_Lychnis_ringspot_virus_strain_SN_segment_RNA_alpha,_complete_sequence","MF768253.1_Lychnis_ringspot_virus_isolate_mild_segment_RNA_alpha,_complete_sequence",0.822228144989339,667,3752,3759,3762,3759,0.9981378026070763,2,0.0005320563979781857,3752,0.8217906732441997
"MG913809.1_Lychnis_ringspot_virus_strain_SN_segment_RNA_alpha,_complete_sequence","KJ746471.1_Barley_stripe_mosaic_virus_strain_XJ_segment_alpha,_complete_sequence",0.599945160405813,1459,3647,3893,3762,3789,0.936809658361161,28,0.007192396609298741,3751,0.5956301168683451
"MG913809.1_Lychnis_ringspot_virus_strain_SN_segment_RNA_alpha,_complete_sequence","KJ433977.1_Barley_stripe_mosaic_virus_strain_Qasr_Ibrim_segment_alpha,_complete_sequence",0.5996677740863787,1446,3612,3902,3762,3763,0.9256791389031266,30,0.007688364941055869,3751,0.595057309395812
"MG913809.1_Lychnis_ringspot_virus_strain_SN_segment_RNA_alpha,_complete_sequence","JF803283.1_Barley_stripe_mosaic_virus_strain_Norwich_segment_alpha,_complete_sequence",0.5944535969247666,1477,3642,3903,3762,3794,0.9331283627978478,23,0.0058929028952088135,3751,0.5909505396023814
"MG913809.1_Lychnis_ringspot_virus_strain_SN_segment_RNA_alpha,_complete_sequence","AY789693.1_Barley_stripe_mosaic_virus_segment_RNA1,_complete_sequence",0.6009363811622143,1449,3631,3915,3762,3795,0.9274584929757343,26,0.0066411238825031926,3751,0.5969454882094128
"KY615795.1_Barley_stripe_mosaic_virus_isolate_R_segment_alpha,_complete_sequence","KY615796.1_Barley_stripe_mosaic_virus_isolate_M_segment_alpha,_complete_sequence",0.9984105960264901,6,3775,3778,3778,3775,0.9992059290629963,1,0.00026469031233456857,3778,0.9981463264139897
"KY615795.1_Barley_stripe_mosaic_virus_isolate_R_segment_alpha,_complete_sequence","KY615797.1_Barley_stripe_mosaic_virus_isolate_De-M_segment_alpha,_complete_sequence",0.9560614081524617,166,3778,3791,3778,3791,0.9965708256396729,1,0.0002637826431020839,3778,0.9558092157472513
"KY615795.1_Barley_stripe_mosaic_virus_isolate_R_segment_alpha,_complete_sequence","KY615804.1_Barley_stripe_mosaic_virus_isolate_M/R_segment_alpha,_complete_sequence",0.9957615894039735,16,3775,3779,3778,3776,0.9989415189203493,2,0.0005292405398253506,3778,0.99523459200286
"KY615795.1_Barley_stripe_mosaic_virus_isolate_R_segment_alpha,_complete_sequence","MF768253.1_Lychnis_ringspot_virus_isolate_mild_segment_RNA_alpha,_complete_sequence",0.6054515418502202,1433,3632,3904,3778,3759,0.930327868852459,27,0.006915983606557377,3778,0.6012642489122192
"KY615795.1_Barley_stripe_mosaic_virus_isolate_R_segment_alpha,_complete_sequence","KJ746471.1_Barley_stripe_mosaic_virus_strain_XJ_segment_alpha,_complete_sequence",0.9809422975119111,72,3778,3789,3778,3789,0.9970968593296384,1,0.0002639218791237794,3778,0.9806834053774397
"KY615795.1_Barley_stripe_mosaic_virus_isolate_R_segment_alpha,_complete_sequence","KJ433977.1_Barley_stripe_mosaic_virus_strain_Qasr_Ibrim_segment_alpha,_complete_sequence",0.9542553191489361,172,3760,3781,3778,3763,0.9944459137794235,2,0.0005289605924358636,3778,0.953750555689984
"KY615795.1_Barley_stripe_mosaic_virus_isolate_R_segment_alpha,_complete_sequence","JF803283.1_Barley_stripe_mosaic_virus_strain_Norwich_segment_alpha,_complete_sequence",0.9814716781365802,70,3778,3794,3778,3794,0.9957828149710068,3,0.0007907221929362151,3778,0.9806956066989393
"KY615795.1_Barley_stripe_mosaic_virus_isolate_R_segment_alpha,_complete_sequence","AY789693.1_Barley_stripe_mosaic_virus_segment_RNA1,_complete_sequence",0.9502382212811011,188,3778,3795,3778,3795,0.9955204216073781,2,0.0005270092226613965,3778,0.9497374369747607
"KY615796.1_Barley_stripe_mosaic_virus_isolate_M_segment_alpha,_complete_sequence","KY615797.1_Barley_stripe_mosaic_virus_isolate_De-M_segment_alpha,_complete_sequence",0.9568211920529801,163,3775,3791,3775,3791,0.9957794777103667,1,0.0002637826431020839,3775,0.9565687992299643
"KY615796.1_Barley_stripe_mosaic_virus_isolate_M_segment_alpha,_complete_sequence","KY615804.1_Barley_stripe_mosaic_virus_isolate_M/R_segment_alpha,_complete_sequence",0.9962913907284768,14,3775,3776,3775,3776,0.9997351694915254,1,0.00026483050847457627,3775,0.9960275423728814
"KY615796.1_Barley_stripe_mosaic_virus_isolate_M_segment_alpha,_complete_sequence","MF768253.1_Lychnis_ringspot_virus_isolate_mild_segment_RNA_alpha,_complete_sequence",0.6056764949021769,1431,3629,3904,3775,3759,0.9295594262295082,27,0.006915983606557377,3775,0.6014876461925562
"KY615796.1_Barley_stripe_mosaic_virus_isolate_M_segment_alpha,_complete_sequence","KJ746471.1_Barley_stripe_mosaic_virus_strain_XJ_segment_alpha,_complete_sequence",0.9814569536423841,70,3775,3789,3775,3789,0.996305093692267,1,0.0002639218791237794,3775,0.9811979256788996
"KY615796.1_Barley_stripe_mosaic_virus_isolate_M_segment_alpha,_complete_sequence","KJ433977.1_Barley_stripe_mosaic_virus_strain_Qasr_Ibrim_segment_alpha,_complete_sequence",0.9547872340425532,170,3760,3778,3775,3763,0.9952355743779777,2,0.0005293806246691371,3775,0.9542817881801696
"KY615796.1_Barley_stripe_mosaic_virus_isolate_M_segment_alpha,_complete_sequence","JF803283.1_Barley_stripe_mosaic_virus_strain_Norwich_segment_alpha,_complete_sequence",0.9819867549668874,68,3775,3794,3775,3794,0.9949920927780707,3,0.0007907221929362151,3775,0.9812102762465656
"KY615796.1_Barley_stripe_mosaic_virus_isolate_M_segment_alpha,_complete_sequence","AY789693.1_Barley_stripe_mosaic_virus_segment_RNA1,_complete_sequence",0.9507284768211921,186,3775,3795,3775,3795,0.994729907773386,2,0.0005270092226613965,3775,0.9502274341456606
"KY615797.1_Barley_stripe_mosaic_virus_isolate_De-M_segment_alpha,_complete_sequence","KY615804.1_Barley_stripe_mosaic_virus_isolate_M/R_segment_alpha,_complete_sequence",0.9544370860927153,172,3775,3792,3791,3776,0.9955168776371308,2,0.0005274261603375527,3791,0.9539336910051136
"KY615797.1_Barley_stripe_mosaic_virus_isolate_De-M_segment_alpha,_complete_sequence","MF768253.1_Lychnis_ringspot_virus_isolate_mild_segment_RNA_alpha,_complete_sequence",0.6084452975047985,1428,3647,3902,3791,3759,0.9346488980010251,27,0.006919528446950282,3791,0.6042351429603009
"KY615797.1_Barley_stripe_mosaic_virus_isolate_De-M_segment_alpha,_complete_sequence","KJ746471.1_Barley_stripe_mosaic_virus_strain_XJ_segment_alpha,_complete_sequence",0.9583003430984429,158,3789,3791,3791,3789,0.9994724347137959,1,0.0002637826431020839,3791,0.9580475601010547
"KY615797.1_Barley_stripe_mosaic_virus_isolate_De-M_segment_alpha,_complete_sequence","KJ433977.1_Barley_stripe_mosaic_virus_strain_Qasr_Ibrim_segment_alpha,_complete_sequence",0.9563829787234043,164,3760,3794,3791,3763,0.9910384818133896,2,0.0005271481286241434,3791,0.9558788232259223
"KY615797.1_Barley_stripe_mosaic_virus_isolate_De-M_segment_alpha,_complete_sequence","JF803283.1_Barley_stripe_mosaic_virus_strain_Norwich_segment_alpha,_complete_sequence",0.9601583113456464,151,3790,3795,3791,3794,0.9986824769433466,3,0.0007905138339920949,3791,0.9593992929177052
"KY615797.1_Barley_stripe_mosaic_virus_isolate_De-M_segment_alpha,_complete_sequence","AY789693.1_Barley_stripe_mosaic_virus_segment_RNA1,_complete_sequence",0.9535742548140332,176,3791,3795,3791,3795,0.9989459815546772,2,0.0005270092226613965,3791,0.9530717123872539
"KY615804.1_Barley_stripe_mosaic_virus_isolate_M/R_segment_alpha,_complete_sequence","MF768253.1_Lychnis_ringspot_virus_isolate_mild_segment_RNA_alpha,_complete_sequence",0.6046639231824418,1441,3645,3889,3776,3759,0.9372589354589869,29,0.007456929802005657,3776,0.600154986753465
"KY615804.1_Barley_stripe_mosaic_virus_isolate_M/R_segment_alpha,_complete_sequence","KJ746471.1_Barley_stripe_mosaic_virus_strain_XJ_segment_alpha,_complete_sequence",0.9788079470198675,80,3775,3790,3776,3789,0.996042216358839,2,0.0005277044854881266,3776,0.9782914256757937
"KY615804.1_Barley_stripe_mosaic_virus_isolate_M/R_segment_alpha,_complete_sequence","KJ433977.1_Barley_stripe_mosaic_virus_strain_Qasr_Ibrim_segment_alpha,_complete_sequence",0.9531914893617022,176,3760,3779,3776,3763,0.9949722148716592,3,0.0007938608097380259,3776,0.9524347879941222
"KY615804.1_Barley_stripe_mosaic_virus_isolate_M/R_segment_alpha,_complete_sequence","JF803283.1_Barley_stripe_mosaic_virus_strain_Norwich_segment_alpha,_complete_sequence",0.979343220338983,78,3776,3794,3776,3794,0.9952556668423828,2,0.0005271481286241434,3776,0.9788269613931007
"KY615804.1_Barley_stripe_mosaic_virus_isolate_M/R_segment_alpha,_complete_sequence","AY789693.1_Barley_stripe_mosaic_virus_segment_RNA1,_complete_sequence",0.9491525423728814,192,3776,3795,3776,3795,0.9949934123847167,1,0.00026350461133069827,3776,0.9489024363011098
"MF768253.1_Lychnis_ringspot_virus_isolate_mild_segment_RNA_alpha,_complete_sequence","KJ746471.1_Barley_stripe_mosaic_virus_strain_XJ_segment_alpha,_complete_sequence",0.6087316938380768,1416,3619,3928,3759,3789,0.9213340122199593,25,0.006364562118126273,3758,0.6048573831593721
"MF768253.1_Lychnis_ringspot_virus_isolate_mild_segment_RNA_alpha,_complete_sequence","KJ433977.1_Barley_stripe_mosaic_virus_strain_Qasr_Ibrim_segment_alpha,_complete_sequence",0.6072707243183696,1426,3631,3890,3759,3763,0.9334190231362468,32,0.008226221079691516,3758,0.6022751810849023
"MF768253.1_Lychnis_ringspot_virus_isolate_mild_segment_RNA_alpha,_complete_sequence","JF803283.1_Barley_stripe_mosaic_virus_strain_Norwich_segment_alpha,_complete_sequence",0.606985698569857,1429,3636,3916,3759,3794,0.9284984678243106,28,0.007150153217568948,3758,0.6026456578242093
"MF768253.1_Lychnis_ringspot_virus_isolate_mild_segment_RNA_alpha,_complete_sequence","AY789693.1_Barley_stripe_mosaic_virus_segment_RNA1,_complete_sequence",0.6134732192159028,1400,3622,3931,3759,3795,0.9213940473162046,27,0.006868481302467566,3758,0.6092595898801538
"KJ746471.1_Barley_stripe_mosaic_virus_strain_XJ_segment_alpha,_complete_sequence","KJ433977.1_Barley_stripe_mosaic_virus_strain_Qasr_Ibrim_segment_alpha,_complete_sequence",0.9593085106382979,153,3760,3792,3789,3763,0.9915611814345991,2,0.0005274261603375527,3789,0.9588025462339529
"KJ746471.1_Barley_stripe_mosaic_virus_strain_XJ_segment_alpha,_complete_sequence","JF803283.1_Barley_stripe_mosaic_virus_strain_Norwich_segment_alpha,_complete_sequence",0.9865399841646872,51,3789,3794,3789,3794,0.9986821296784396,3,0.0007907221929362151,3789,0.9857599051049893
"KJ746471.1_Barley_stripe_mosaic_virus_strain_XJ_segment_alpha,_complete_sequence","AY789693.1_Barley_stripe_mosaic_virus_segment_RNA1,_complete_sequence",0.953285827395091,177,3789,3795,3789,3795,0.9984189723320158,2,0.0005270092226613965,3789,0.9527834369722215
"KJ433977.1_Barley_stripe_mosaic_virus_strain_Qasr_Ibrim_segment_alpha,_complete_sequence","JF803283.1_Barley_stripe_mosaic_virus_strain_Norwich_segment_alpha,_complete_sequence",0.9593409513685889,153,3763,3794,3763,3794,0.9918292040063258,2,0.0005271481286241434,3763,0.9588352365813625
"KJ433977.1_Barley_stripe_mosaic_virus_strain_Qasr_Ibrim_segment_alpha,_complete_sequence","AY789693.1_Barley_stripe_mosaic_virus_segment_RNA1,_complete_sequence",0.9582446808510638,157,3760,3798,3763,3795,0.9899947340705635,3,0.0007898894154818325,3763,0.9574877735202177
"JF803283.1_Barley_stripe_mosaic_virus_strain_Norwich_segment_alpha,_complete_sequence","AY789693.1_Barley_stripe_mosaic_virus_segment_RNA1,_complete_sequence",0.9546293853864416,172,3791,3798,3794,3795,0.9981569246972091,2,0.000526592943654555,3794,0.9541266842882918
