orf_name,ref_name,identity_score,M,N,aln_len,orf_len,ref_len,N/aln_len,gap_openings,gap_ratio,aln_orf_len,clustering_score
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"LC642564.1_Japanese_soil-borne_wheat_mosaic_virus_TI_RNA,_segment_1,_complete_sequence",0.6659407665505226,2301,6888,7307,7025,7197,0.9426577254687286,40,0.0054742028192144515,6998,0.662295271728842
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"MZ405651.1_Soil-borne_wheat_mosaic_virus_isolate_DSMZ_PV-0748_segment_RNA_1,_partial_sequence",0.7149053057683967,1972,6917,7127,7025,7058,0.9705345867826575,22,0.003086852813245405,6986,0.7126984983140815
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"MK290758.1_Soil-borne_wheat_mosaic_virus_isolate_Oregon_segment_RNA1,_complete_sequence",0.7148009232544721,1977,6932,7197,7025,7104,0.9631791024037794,28,0.003890509934695012,7025,0.7120199831612214
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"MN123252.1_Japanese_soil-borne_wheat_mosaic_virus_isolate_Bornum_segment_RNA1,_complete_sequence",0.663215500665582,2277,6761,7135,7025,7003,0.9475823405746321,29,0.004064470918009811,6893,0.6605198805507535
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"MN123253.1_Japanese_soil-borne_wheat_mosaic_virus_isolate_HYT-38_segment_RNA1,_complete_sequence",0.6657253269916765,2249,6728,7168,7025,7003,0.9386160714285714,30,0.004185267857142857,6893,0.6629390881789323
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"MN241032.1_Soil-borne_wheat_mosaic_virus_isolate_SBWMV-OH2_segment_RNA1,_complete_sequence",0.7153337169159955,1979,6952,7152,7025,7110,0.9720357941834452,25,0.003495525727069351,7012,0.7128332495050754
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"LC481571.1_Japanese_soil-borne_wheat_mosaic_virus_JO_genomic_RNA,_segment:_1,_complete_sequence",0.6649313087490962,2317,6915,7335,7025,7225,0.9427402862985685,40,0.0054533060668029995,7025,0.6613052348090875
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"LC481573.1_Japanese_soil-borne_wheat_mosaic_virus_MS3_genomic_RNA,_segment:_1,_complete_sequence",0.6665220535068691,2306,6915,7335,7025,7225,0.9427402862985685,41,0.0055896387184730745,7025,0.6627964360298709
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"LC481577.1_Japanese_soil-borne_wheat_mosaic_virus_MH3_genomic_RNA,_segment:_1,_complete_sequence",0.6670518561317348,2305,6923,7327,7025,7225,0.9448614712706428,41,0.005595741776989218,7025,0.6633192061929603
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"LC475518.1_Japanese_soil-borne_wheat_mosaic_virus_OT7_genomic_RNA,_segment:_1,_complete_sequence",0.6664735698769009,2303,6905,7345,7025,7225,0.9400953029271614,41,0.005582028590878149,7025,0.6627532953547833
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"LC475520.1_Japanese_soil-borne_wheat_mosaic_virus_S4_genomic_RNA,_segment:_1,_complete_sequence",0.6642082429501084,2322,6915,7335,7025,7225,0.9427402862985685,40,0.0054533060668029995,7025,0.6605861121092079
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"LC475522.1_Japanese_soil-borne_wheat_mosaic_virus_I7_genomic_RNA,_segment:_1,_complete_sequence",0.6669558929862618,2303,6915,7335,7025,7225,0.9427402862985685,41,0.0055896387184730745,7025,0.663227850503312
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"LC475524.1_Japanese_soil-borne_wheat_mosaic_virus_I9_genomic_RNA,_segment:_1,_complete_sequence",0.6671005061460593,2302,6915,7335,7025,7225,0.9427402862985685,41,0.0055896387184730745,7025,0.6633716553277923
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"LC475526.1_Japanese_soil-borne_wheat_mosaic_virus_T4_genomic_RNA,_segment:_1,_complete_sequence",0.6667148849992768,2304,6913,7335,7025,7223,0.9424676209952284,42,0.0057259713701431495,7025,0.6628972946557226
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"KT736088.1_Soil-borne_wheat_mosaic_virus_isolate_OH_segment_RNA1,_complete_sequence",0.7148600143575018,1986,6965,7165,7025,7105,0.9720865317515701,24,0.003349616189811584,7025,0.712465507679961
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"AB935553.1_Chinese_wheat_mosaic_virus_genomic_RNA,_complete_genome,_isolate:_Nagano-A,_segment:_1",0.7067051189617881,2034,6935,7237,7025,7147,0.9582700013817881,30,0.004145364101146884,7025,0.7037755689315472
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"AB299271.1_Chinese_wheat_mosaic_virus_genomic_RNA,_complete_genome,_segment:_RNA1",0.7080028839221342,2025,6935,7237,7025,7147,0.9582700013817881,31,0.004283542904518447,7025,0.7049701231923309
NC_002351.1_Soil-borne_cereal_mosaic_virus_RNA1_complete_genome,"AJ271838.1_Chinese_wheat_mosaic_virus_ORF1,_ORF2_and_ORF3,_genomic_segment_RNA1,_complete_sequence",0.7060181844421994,2037,6929,7243,7025,7147,0.9566477978738092,32,0.00441805881540798,7025,0.7028989545785862
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence",0.7494292237442922,1756,7008,7238,7147,7099,0.9682232660956065,18,0.0024868748273003593,7147,0.7475654870729193
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence",0.7480783176214648,1737,6895,7143,7147,6995,0.9652806943861123,17,0.002379952400951981,7043,0.7462979268333415
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","OR886215.1_Soil-borne_wheat_mosaic_virus_isolate_21RL5_SBWMV_segment_RNA1,_complete_sequence",0.7491805614935158,1760,7017,7223,7147,7096,0.9714799944621348,15,0.0020766994323688217,7144,0.7476247386467204
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","OQ427639.1_Soil-borne_cereal_mosaic_virus_isolate_CAD22_segment_RNA1,_complete_sequence",0.7071791153009427,2019,6895,7268,7147,7052,0.9486791414419372,29,0.0039900935608145295,7121,0.7043574044666379
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","OM867858.1_Soil-borne_cereal_mosaic_virus_isolate_DSMZ_PV-0552_segment_RNA_1,_partial_sequence",0.7091512702078522,2015,6928,7222,7147,7014,0.959291055109388,31,0.004292439767377458,7136,0.7061072810945257
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","LC642564.1_Japanese_soil-borne_wheat_mosaic_virus_TI_RNA,_segment_1,_complete_sequence",0.6631533352584464,2333,6926,7392,7147,7197,0.9369588744588745,40,0.005411255411255411,7121,0.6595648431845371
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","MZ405651.1_Soil-borne_wheat_mosaic_virus_isolate_DSMZ_PV-0748_segment_RNA_1,_partial_sequence",0.7486700215672178,1748,6955,7212,7147,7058,0.9643649473100389,18,0.0024958402662229617,7109,0.7468014607812764
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","MK290758.1_Soil-borne_wheat_mosaic_virus_isolate_Oregon_segment_RNA1,_complete_sequence",0.7476782397485355,1766,6999,7252,7147,7104,0.9651130722559293,18,0.002482073910645339,7147,0.7458224470960985
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","MN123252.1_Japanese_soil-borne_wheat_mosaic_virus_isolate_Bornum_segment_RNA1,_complete_sequence",0.6597892888498683,2325,6834,7190,7147,7003,0.9504867872044507,38,0.005285118219749653,7021,0.6563022244581722
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","MN123253.1_Japanese_soil-borne_wheat_mosaic_virus_isolate_HYT-38_segment_RNA1,_complete_sequence",0.6586721263527346,2334,6838,7186,7147,7003,0.9515725020873922,36,0.005009741163373225,7021,0.6553723494881788
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","MN241032.1_Soil-borne_wheat_mosaic_virus_isolate_SBWMV-OH2_segment_RNA1,_complete_sequence",0.7536833071091403,1722,6991,7235,7147,7110,0.9662750518313753,21,0.002902557014512785,7134,0.7514956983393695
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","LC481571.1_Japanese_soil-borne_wheat_mosaic_virus_JO_genomic_RNA,_segment:_1,_complete_sequence",0.6654639919180256,2318,6929,7443,7147,7225,0.9309418245331184,40,0.005374177079134758,7147,0.6618876705856702
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","LC481573.1_Japanese_soil-borne_wheat_mosaic_virus_MS3_genomic_RNA,_segment:_1,_complete_sequence",0.6636939010356732,2338,6952,7420,7147,7225,0.9369272237196765,41,0.005525606469002696,7147,0.6600265897226728
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","LC481577.1_Japanese_soil-borne_wheat_mosaic_virus_MH3_genomic_RNA,_segment:_1,_complete_sequence",0.66335636154289,2339,6948,7424,7147,7225,0.9358836206896551,41,0.005522629310344827,7147,0.6596928902574295
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","LC475518.1_Japanese_soil-borne_wheat_mosaic_virus_OT7_genomic_RNA,_segment:_1,_complete_sequence",0.6653196709481888,2319,6929,7443,7147,7225,0.9309418245331184,40,0.005374177079134758,7147,0.6617441252222815
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","LC475520.1_Japanese_soil-borne_wheat_mosaic_virus_S4_genomic_RNA,_segment:_1,_complete_sequence",0.6651753499783519,2320,6929,7443,7147,7225,0.9309418245331184,40,0.005374177079134758,7147,0.6616005798588928
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","LC475522.1_Japanese_soil-borne_wheat_mosaic_virus_I7_genomic_RNA,_segment:_1,_complete_sequence",0.6638377445339471,2337,6952,7420,7147,7225,0.9369272237196765,41,0.005525606469002696,7147,0.6601696383983822
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","LC475524.1_Japanese_soil-borne_wheat_mosaic_virus_I9_genomic_RNA,_segment:_1,_complete_sequence",0.6646508279337653,2329,6945,7427,7147,7225,0.9351016561195638,42,0.005655042412818096,7147,0.6608921993120852
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","LC475526.1_Japanese_soil-borne_wheat_mosaic_virus_T4_genomic_RNA,_segment:_1,_complete_sequence",0.6636455186304129,2338,6951,7419,7147,7223,0.9369187221997574,41,0.005526351260277665,7147,0.659977980382152
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","KT736088.1_Soil-borne_wheat_mosaic_virus_isolate_OH_segment_RNA1,_complete_sequence",0.7551399200456882,1715,7004,7248,7147,7105,0.9663355408388521,20,0.0027593818984547464,7147,0.7530562006195136
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","AB935553.1_Chinese_wheat_mosaic_virus_genomic_RNA,_complete_genome,_isolate:_Nagano-A,_segment:_1",0.990205680705191,70,7147,7147,7147,7147,1.0,0,0.0,7147,0.990205680705191
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","AB299271.1_Chinese_wheat_mosaic_virus_genomic_RNA,_complete_genome,_segment:_RNA1",0.9599832097383517,286,7147,7147,7147,7147,1.0,0,0.0,7147,0.9599832097383517
"NC_002359.1_Chinese_wheat_mosaic_virus_RNA1,_complete_sequence","AJ271838.1_Chinese_wheat_mosaic_virus_ORF1,_ORF2_and_ORF3,_genomic_segment_RNA1,_complete_sequence",0.9655799636210998,246,7147,7147,7147,7147,1.0,0,0.0,7147,0.9655799636210998
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence",0.9847033595425304,107,6995,6995,7099,6995,1.0,0,0.0,6995,0.9847033595425304
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","OR886215.1_Soil-borne_wheat_mosaic_virus_isolate_21RL5_SBWMV_segment_RNA1,_complete_sequence",0.9663190529875987,239,7096,7096,7099,7096,1.0,0,0.0,7096,0.9663190529875987
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","OQ427639.1_Soil-borne_cereal_mosaic_virus_isolate_CAD22_segment_RNA1,_complete_sequence",0.7156706699464621,1965,6911,7200,7099,7052,0.9598611111111112,22,0.0030555555555555557,7073,0.713483898454959
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","OM867858.1_Soil-borne_cereal_mosaic_virus_isolate_DSMZ_PV-0552_segment_RNA_1,_partial_sequence",0.7133620689655172,1995,6960,7142,7099,7014,0.974516942033044,24,0.0033604032483898066,7088,0.7109648847516874
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","LC642564.1_Japanese_soil-borne_wheat_mosaic_virus_TI_RNA,_segment_1,_complete_sequence",0.6663790624101237,2320,6954,7316,7099,7197,0.9505194095133953,37,0.005057408419901586,7073,0.6630089113290446
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","MZ405651.1_Soil-borne_wheat_mosaic_virus_isolate_DSMZ_PV-0748_segment_RNA_1,_partial_sequence",0.9896571266647776,73,7058,7061,7099,7058,0.9995751310012746,1,0.000141622999575131,7061,0.9895169684539484
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","MK290758.1_Soil-borne_wheat_mosaic_virus_isolate_Oregon_segment_RNA1,_complete_sequence",0.9826736160022539,123,7099,7104,7099,7104,0.9992961711711712,1,0.00014076576576576576,7099,0.9825352891981995
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","MN123252.1_Japanese_soil-borne_wheat_mosaic_virus_isolate_Bornum_segment_RNA1,_complete_sequence",0.6665686994856723,2269,6805,7171,7099,7003,0.9489610932924278,42,0.005856923720541068,6973,0.6626646574582845
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","MN123253.1_Japanese_soil-borne_wheat_mosaic_virus_isolate_HYT-38_segment_RNA1,_complete_sequence",0.6628026412325752,2298,6815,7161,7099,7003,0.9516827258762742,39,0.005446166736489317,6973,0.659192907535037
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","MN241032.1_Soil-borne_wheat_mosaic_virus_isolate_SBWMV-OH2_segment_RNA1,_complete_sequence",0.8945808636748518,747,7086,7092,7099,7110,0.9991539763113367,1,0.0001410039481105471,7086,0.8944547242411695
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","LC481571.1_Japanese_soil-borne_wheat_mosaic_virus_JO_genomic_RNA,_segment:_1,_complete_sequence",0.6680533639363075,2314,6971,7353,7099,7225,0.948048415612675,42,0.005711954304365565,7099,0.6642374736486256
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","LC481573.1_Japanese_soil-borne_wheat_mosaic_virus_MS3_genomic_RNA,_segment:_1,_complete_sequence",0.6667621776504298,2326,6980,7344,7099,7225,0.9504357298474946,38,0.0051742919389978215,7099,0.6633121554893845
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","LC481577.1_Japanese_soil-borne_wheat_mosaic_virus_MH3_genomic_RNA,_segment:_1,_complete_sequence",0.6682912844036697,2314,6976,7348,7099,7225,0.9493739793140991,40,0.005443658138268917,7099,0.6646533351145915
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","LC475518.1_Japanese_soil-borne_wheat_mosaic_virus_OT7_genomic_RNA,_segment:_1,_complete_sequence",0.6683402668196816,2312,6971,7353,7099,7225,0.948048415612675,42,0.005711954304365565,7099,0.6645227377558401
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","LC475520.1_Japanese_soil-borne_wheat_mosaic_virus_S4_genomic_RNA,_segment:_1,_complete_sequence",0.6671915259089608,2325,6986,7338,7099,7225,0.9520305260288907,41,0.005587353502316708,7099,0.6634636909999573
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","LC475522.1_Japanese_soil-borne_wheat_mosaic_virus_I7_genomic_RNA,_segment:_1,_complete_sequence",0.6663323782234958,2329,6980,7344,7099,7225,0.9504357298474946,38,0.0051742919389978215,7099,0.6628845799701607
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","LC475524.1_Japanese_soil-borne_wheat_mosaic_virus_I9_genomic_RNA,_segment:_1,_complete_sequence",0.6666189111747851,2327,6980,7344,7099,7225,0.9504357298474946,38,0.0051742919389978215,7099,0.6631696303163099
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","LC475526.1_Japanese_soil-borne_wheat_mosaic_virus_T4_genomic_RNA,_segment:_1,_complete_sequence",0.6657114199742084,2333,6979,7343,7099,7223,0.9504289799809342,38,0.005174996595396977,7099,0.6622663656423249
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","KT736088.1_Soil-borne_wheat_mosaic_virus_isolate_OH_segment_RNA1,_complete_sequence",0.8940695872658121,752,7099,7105,7099,7105,0.999155524278677,1,0.00014074595355383532,7099,0.8939437505892088
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","AB935553.1_Chinese_wheat_mosaic_virus_genomic_RNA,_complete_genome,_isolate:_Nagano-A,_segment:_1",0.749714611872146,1754,7008,7238,7099,7147,0.9682232660956065,18,0.0024868748273003593,7099,0.747850165476222
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","AB299271.1_Chinese_wheat_mosaic_virus_genomic_RNA,_complete_genome,_segment:_RNA1",0.7479674796747968,1767,7011,7235,7099,7147,0.9690393918451969,19,0.0026261230131306153,7099,0.7460032250633496
"NC_002041.1_Soil-borne_wheat_mosaic_virus_RNA1,_complete_sequence","AJ271838.1_Chinese_wheat_mosaic_virus_ORF1,_ORF2_and_ORF3,_genomic_segment_RNA1,_complete_sequence",0.7499285918309054,1751,7002,7244,7099,7147,0.9665930425179459,18,0.002484815019326339,7099,0.7480651580025017
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","OR886215.1_Soil-borne_wheat_mosaic_virus_isolate_21RL5_SBWMV_segment_RNA1,_complete_sequence",0.9682630450321659,222,6995,6995,6995,7096,1.0,0,0.0,6995,0.9682630450321659
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","OQ427639.1_Soil-borne_cereal_mosaic_virus_isolate_CAD22_segment_RNA1,_complete_sequence",0.7128640421483975,1962,6833,7122,6995,7052,0.9594215108115698,22,0.003089019938219601,6995,0.7106619909089612
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","OM867858.1_Soil-borne_cereal_mosaic_virus_isolate_DSMZ_PV-0552_segment_RNA_1,_partial_sequence",0.709916994320664,1992,6867,7048,6995,7014,0.9743189557321226,23,0.0032633371169125992,6995,0.7076002958431703
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","LC642564.1_Japanese_soil-borne_wheat_mosaic_virus_TI_RNA,_segment_1,_complete_sequence",0.6640932265112891,2306,6865,7224,6995,7197,0.9503045404208195,36,0.0049833887043189366,6983,0.660783791827678
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","MZ405651.1_Soil-borne_wheat_mosaic_virus_isolate_DSMZ_PV-0748_segment_RNA_1,_partial_sequence",0.9819199311235471,126,6969,6972,6995,7058,0.9995697074010327,1,0.00014343086632243257,6972,0.9817790934971669
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","MK290758.1_Soil-borne_wheat_mosaic_virus_isolate_Oregon_segment_RNA1,_complete_sequence",0.9897069335239457,72,6995,7000,6995,7104,0.9992857142857143,1,0.00014285714285714287,6995,0.9895655468191565
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","MN123252.1_Japanese_soil-borne_wheat_mosaic_virus_isolate_Bornum_segment_RNA1,_complete_sequence",0.6583518930957684,2301,6735,7034,6995,7003,0.9574921808359397,40,0.005686664771111743,6870,0.654608066578306
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","MN123253.1_Japanese_soil-borne_wheat_mosaic_virus_isolate_HYT-38_segment_RNA1,_complete_sequence",0.6581336508408989,2297,6719,7050,6995,7003,0.953049645390071,39,0.005531914893617021,6870,0.6544929114958216
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","MN241032.1_Soil-borne_wheat_mosaic_virus_isolate_SBWMV-OH2_segment_RNA1,_complete_sequence",0.891493924231594,759,6995,7001,6995,7110,0.9991429795743465,1,0.00014283673760891302,6995,0.8913665861478586
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","LC481571.1_Japanese_soil-borne_wheat_mosaic_virus_JO_genomic_RNA,_segment:_1,_complete_sequence",0.66501602097291,2300,6866,7249,6995,7225,0.9471651262243068,44,0.006069802731411229,6995,0.6609795049123764
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","LC481573.1_Japanese_soil-borne_wheat_mosaic_virus_MS3_genomic_RNA,_segment:_1,_complete_sequence",0.663806892540352,2312,6877,7238,6995,7225,0.950124343741365,37,0.005111909367228516,6995,0.6604135718683442
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","LC481577.1_Japanese_soil-borne_wheat_mosaic_virus_MH3_genomic_RNA,_segment:_1,_complete_sequence",0.6655026916921286,2299,6873,7242,6995,7225,0.9490472245236122,39,0.005385252692626346,6995,0.6619187915297435
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","LC475518.1_Japanese_soil-borne_wheat_mosaic_virus_OT7_genomic_RNA,_segment:_1,_complete_sequence",0.6646279306829765,2303,6867,7248,6995,7225,0.9474337748344371,40,0.005518763796909493,6995,0.6609600061207085
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","LC475520.1_Japanese_soil-borne_wheat_mosaic_virus_S4_genomic_RNA,_segment:_1,_complete_sequence",0.6634699215344377,2316,6882,7233,6995,7225,0.9514724180837827,39,0.005391953546246371,6995,0.6598925225381923
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","LC475522.1_Japanese_soil-borne_wheat_mosaic_virus_I7_genomic_RNA,_segment:_1,_complete_sequence",0.6633706558092192,2315,6877,7238,6995,7225,0.950124343741365,37,0.005111909367228516,6995,0.6599795651398435
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","LC475524.1_Japanese_soil-borne_wheat_mosaic_virus_I9_genomic_RNA,_segment:_1,_complete_sequence",0.663661480296641,2313,6877,7238,6995,7225,0.950124343741365,37,0.005111909367228516,6995,0.6602689029588439
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","LC475526.1_Japanese_soil-borne_wheat_mosaic_virus_T4_genomic_RNA,_segment:_1,_complete_sequence",0.6632252435655082,2316,6877,7238,6995,7223,0.950124343741365,37,0.005111909367228516,6995,0.6598348962303432
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","KT736088.1_Soil-borne_wheat_mosaic_virus_isolate_OH_segment_RNA1,_complete_sequence",0.8910650464617584,762,6995,7001,6995,7105,0.9991429795743465,1,0.00014283673760891302,6995,0.8909377696375245
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","AB935553.1_Chinese_wheat_mosaic_virus_genomic_RNA,_complete_genome,_isolate:_Nagano-A,_segment:_1",0.7486584481508339,1733,6895,7143,6995,7147,0.9652806943861123,17,0.002379952400951981,6995,0.7468766766796644
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","AB299271.1_Chinese_wheat_mosaic_virus_genomic_RNA,_complete_genome,_segment:_RNA1",0.7451860431446359,1760,6907,7131,6995,7147,0.9685878558406955,18,0.002524190155658393,6995,0.7433050518703962
"OR886214.1_Soil-borne_wheat_mosaic_virus_isolate_19PN2_SBWMV_segment_RNA1,_complete_sequence","AJ271838.1_Chinese_wheat_mosaic_virus_ORF1,_ORF2_and_ORF3,_genomic_segment_RNA1,_complete_sequence",0.7486926205694364,1730,6884,7154,6995,7147,0.962258876153201,18,0.002516074923119933,6995,0.7468088538416967
"OR886215.1_Soil-borne_wheat_mosaic_virus_isolate_21RL5_SBWMV_segment_RNA1,_complete_sequence","OQ427639.1_Soil-borne_cereal_mosaic_virus_isolate_CAD22_segment_RNA1,_complete_sequence",0.7122675508144731,1996,6937,7174,7096,7052,0.9669640367995539,21,0.002927237245609144,7073,0.7101825747108902
"OR886215.1_Soil-borne_wheat_mosaic_virus_isolate_21RL5_SBWMV_segment_RNA1,_complete_sequence","OM867858.1_Soil-borne_cereal_mosaic_virus_isolate_DSMZ_PV-0552_segment_RNA_1,_partial_sequence",0.7138956746659002,1991,6959,7143,7096,7014,0.9742405151896962,25,0.003499930001399972,7088,0.7113970897762674
"OR886215.1_Soil-borne_wheat_mosaic_virus_isolate_21RL5_SBWMV_segment_RNA1,_complete_sequence","LC642564.1_Japanese_soil-borne_wheat_mosaic_virus_TI_RNA,_segment_1,_complete_sequence",0.6670495333811917,2319,6965,7306,7096,7197,0.9533260333972078,38,0.005201204489460717,7074,0.6635800723534767
"OR886215.1_Soil-borne_wheat_mosaic_virus_isolate_21RL5_SBWMV_segment_RNA1,_complete_sequence","MZ405651.1_Soil-borne_wheat_mosaic_virus_isolate_DSMZ_PV-0748_segment_RNA_1,_partial_sequence",0.9651459336922641,246,7058,7061,7096,7058,0.9995751310012746,1,0.000141622999575131,7061,0.9650092468301069
"OR886215.1_Soil-borne_wheat_mosaic_virus_isolate_21RL5_SBWMV_segment_RNA1,_complete_sequence","MK290758.1_Soil-borne_wheat_mosaic_virus_isolate_Oregon_segment_RNA1,_complete_sequence",0.9644870349492672,252,7096,7101,7096,7104,0.9992958738205886,1,0.0001408252358822701,7096,0.964351210835065
