NC_076270.1	QTT61733.1_replication-associated_protein_[Opuntia_virus_2]	31.1	132	80	2	1442	1077	214	344	3.7e-13	71.2
NC_076270.1	QTT61798.1_replication-associated_protein_[Opuntia_virus_2]	31.1	132	80	2	1442	1077	214	344	4.8e-13	70.9
NC_076270.1	QTT61863.1_replication-associated_protein_[Opuntia_virus_2]	31.1	132	80	2	1442	1077	214	344	4.8e-13	70.9
NC_076272.1	QTT61788.1_replication-associated_protein_[Opuntia_virus_2]	44.8	96	48	4	1381	1103	214	307	1.0e-12	69.7
NC_076272.1	QTT61868.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.0e-12	68.2
NC_076272.1	QTT61753.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.0e-12	68.2
NC_076272.1	QTT61793.1_replication-associated_protein_[Opuntia_virus_2]	44.8	96	48	4	1381	1103	214	307	3.0e-12	68.2
NC_076272.1	QTT61783.1_replication-associated_protein_[Opuntia_virus_2]	44.8	96	48	4	1381	1103	214	307	3.0e-12	68.2
NC_076272.1	QTT61713.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.0e-12	68.2
NC_076272.1	QTT61728.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.0e-12	68.2
NC_076272.1	QTT61733.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.0e-12	68.2
NC_076272.1	QTT61828.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076272.1	QTT61798.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076272.1	QTT61863.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076272.1	QTT61838.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076272.1	QTT61853.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076272.1	QTT61858.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076272.1	QTT61848.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076272.1	QTT61698.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076272.1	QTT61773.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076272.1	QTT61758.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076272.1	QTT61778.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076272.1	QTT61763.1_replication-associated_protein_[Opuntia_virus_2]	43.8	96	49	4	1381	1103	214	307	3.9e-12	67.8
NC_076464.1	QTT61788.1_replication-associated_protein_[Opuntia_virus_2]	41.7	144	71	4	2128	1736	203	346	5.0e-21	97.8
NC_076464.1	QTT61683.1_replication-associated_protein_[Opuntia_virus_2]	42.4	144	70	5	2128	1736	204	347	8.5e-21	97.1
NC_076464.1	QTT61678.1_replication-associated_protein_[Opuntia_virus_2]	42.4	144	70	5	2128	1736	204	347	8.5e-21	97.1
NC_076464.1	QTT61878.1_replication-associated_protein_[Opuntia_virus_2]	42.4	144	70	5	2128	1736	204	347	1.1e-20	96.7
NC_076464.1	QTT61758.1_replication-associated_protein_[Opuntia_virus_2]	42.7	143	70	4	2128	1736	204	346	1.1e-20	96.7
NC_076464.1	QTT61793.1_replication-associated_protein_[Opuntia_virus_2]	42.4	144	70	4	2128	1736	203	346	1.4e-20	96.3
NC_076464.1	QTT61673.1_replication-associated_protein_[Opuntia_virus_2]	42.4	144	70	5	2128	1736	204	347	1.4e-20	96.3
NC_076464.1	QTT61693.1_replication-associated_protein_[Opuntia_virus_2]	42.4	144	70	5	2128	1736	204	347	1.4e-20	96.3
NC_076464.1	QTT61868.1_replication-associated_protein_[Opuntia_virus_2]	42.4	144	70	5	2128	1736	203	346	1.9e-20	95.9
NC_076464.1	QTT61808.1_replication-associated_protein_[Opuntia_virus_2]	42.4	144	70	5	2128	1736	203	346	1.9e-20	95.9
NC_076464.1	QTT61768.1_replication-associated_protein_[Opuntia_virus_2]	42.4	144	70	5	2128	1736	203	346	1.9e-20	95.9
NC_076464.1	QTT61828.1_replication-associated_protein_[Opuntia_virus_2]	41.7	144	71	5	2128	1736	203	346	2.5e-20	95.5
NC_076464.1	QTT61838.1_replication-associated_protein_[Opuntia_virus_2]	41.7	144	71	5	2128	1736	203	346	2.5e-20	95.5
NC_076464.1	QTT61858.1_replication-associated_protein_[Opuntia_virus_2]	49.1	106	51	2	2128	1820	203	308	2.5e-20	95.5
NC_076464.1	QTT61798.1_replication-associated_protein_[Opuntia_virus_2]	42.3	137	70	4	2128	1745	203	339	3.2e-20	95.1
NC_076464.1	QTT61753.1_replication-associated_protein_[Opuntia_virus_2]	42.3	137	70	4	2128	1745	203	339	3.2e-20	95.1
NC_076464.1	QTT61713.1_replication-associated_protein_[Opuntia_virus_2]	42.3	137	70	4	2128	1745	203	339	3.2e-20	95.1
NC_076464.1	QTT61728.1_replication-associated_protein_[Opuntia_virus_2]	41.7	144	71	5	2128	1736	203	346	3.2e-20	95.1
NC_076464.1	QTT61733.1_replication-associated_protein_[Opuntia_virus_2]	42.3	137	70	4	2128	1745	203	339	3.2e-20	95.1
NC_076464.1	QTT61818.1_replication-associated_protein_[Opuntia_virus_2]	41.7	144	71	5	2128	1736	204	347	4.2e-20	94.7
NC_076465.1	QTT61753.1_replication-associated_protein_[Opuntia_virus_2]	44.7	132	65	3	2903	2532	209	340	3.8e-23	105.1
NC_076465.1	QTT61713.1_replication-associated_protein_[Opuntia_virus_2]	44.7	132	65	3	2903	2532	209	340	3.8e-23	105.1
NC_076465.1	QTT61733.1_replication-associated_protein_[Opuntia_virus_2]	44.7	132	65	3	2903	2532	209	340	3.8e-23	105.1
NC_076465.1	QTT61878.1_replication-associated_protein_[Opuntia_virus_2]	43.9	132	66	3	2903	2532	210	341	5.0e-23	104.8
NC_076465.1	QTT61798.1_replication-associated_protein_[Opuntia_virus_2]	44.7	132	65	3	2903	2532	209	340	6.5e-23	104.4
NC_076465.1	QTT61863.1_replication-associated_protein_[Opuntia_virus_2]	43.9	132	66	3	2903	2532	209	340	6.5e-23	104.4
NC_076465.1	QTT61698.1_replication-associated_protein_[Opuntia_virus_2]	45.4	130	63	3	2897	2532	211	340	6.5e-23	104.4
NC_076465.1	QTT61683.1_replication-associated_protein_[Opuntia_virus_2]	43.9	132	66	3	2903	2532	210	341	6.5e-23	104.4
NC_076465.1	QTT61673.1_replication-associated_protein_[Opuntia_virus_2]	43.9	132	66	3	2903	2532	210	341	6.5e-23	104.4
NC_076465.1	QTT61693.1_replication-associated_protein_[Opuntia_virus_2]	43.9	132	66	3	2903	2532	210	341	6.5e-23	104.4
NC_076465.1	QTT61803.1_replication-associated_protein_[Opuntia_virus_2]	43.9	132	66	3	2903	2532	210	341	8.5e-23	104.0
NC_076465.1	QTT61838.1_replication-associated_protein_[Opuntia_virus_2]	43.9	132	66	3	2903	2532	209	340	8.5e-23	104.0
NC_076465.1	QTT61758.1_replication-associated_protein_[Opuntia_virus_2]	43.7	135	68	3	2912	2532	206	340	1.1e-22	103.6
NC_076465.1	QTT61858.1_replication-associated_protein_[Opuntia_virus_2]	43.9	132	66	3	2903	2532	209	340	1.5e-22	103.2
NC_076465.1	QTT61783.1_replication-associated_protein_[Opuntia_virus_2]	45.4	130	63	3	2897	2532	211	340	1.5e-22	103.2
NC_076465.1	QTT61728.1_replication-associated_protein_[Opuntia_virus_2]	43.2	132	67	3	2903	2532	209	340	1.5e-22	103.2
NC_076465.1	QTT61768.1_replication-associated_protein_[Opuntia_virus_2]	43.9	132	66	3	2903	2532	209	340	1.5e-22	103.2
NC_076465.1	QTT61828.1_replication-associated_protein_[Opuntia_virus_2]	43.2	132	67	3	2903	2532	209	340	1.9e-22	102.8
NC_076465.1	QTT61808.1_replication-associated_protein_[Opuntia_virus_2]	43.9	132	66	3	2903	2532	209	340	1.9e-22	102.8
NC_076465.1	QTT61818.1_replication-associated_protein_[Opuntia_virus_2]	43.2	132	67	3	2903	2532	210	341	1.9e-22	102.8
NC_076495.1	QXO33012.1_297.9_kDa_replicase_[Rubber_tree_latent_virus_1]	27.9	534	352	13	5375	6907	2061	2584	4.4e-46	183.3
NC_076495.1	UEV87747.1_RNA-dependent_RNA_polymerase_[Paprika_mild_mottle_virus]	27.7	448	299	13	5474	6772	1132	1569	1.4e-39	161.8
NC_076495.1	UEV87747.1_RNA-dependent_RNA_polymerase_[Paprika_mild_mottle_virus]	29.7	320	193	10	4465	5391	810	1108	1.3e-26	118.6
NC_076495.1	NP_671718.1_183kDa_protein_[Paprika_mild_mottle_virus]	27.7	448	299	13	5474	6772	1132	1569	1.8e-39	161.4
NC_076495.1	NP_671718.1_183kDa_protein_[Paprika_mild_mottle_virus]	29.1	320	195	10	4465	5391	810	1108	4.2e-25	113.6
NC_076495.1	ANV28178.1_RdRp_[Paprika_mild_mottle_virus]	27.7	448	299	13	5474	6772	1132	1569	1.8e-39	161.4
NC_076495.1	ANV28178.1_RdRp_[Paprika_mild_mottle_virus]	30.3	304	180	10	4513	5391	826	1108	6.5e-26	116.3
NC_076495.1	YP_008802584.1_183k_replicase_[Yellow_tailflower_mild_mottle_virus]	26.9	442	303	10	5474	6772	1136	1566	1.5e-38	158.3
NC_076495.1	YP_008802584.1_183k_replicase_[Yellow_tailflower_mild_mottle_virus]	29.9	301	187	9	4513	5391	828	1112	1.3e-26	118.6
NC_076495.1	AIX94570.1_replicase_[Yellow_tailflower_mild_mottle_virus]	26.9	442	303	10	5474	6772	1136	1566	1.5e-38	158.3
NC_076495.1	AIX94570.1_replicase_[Yellow_tailflower_mild_mottle_virus]	29.6	301	188	9	4513	5391	828	1112	1.1e-25	115.5
NC_076495.1	NP_620841.1_180K_protein_[Obuda_pepper_virus]	25.7	467	304	12	5444	6772	1122	1569	3.1e-36	150.6
NC_076495.1	NP_620841.1_180K_protein_[Obuda_pepper_virus]	30.3	304	180	10	4513	5391	826	1108	1.1e-25	115.5
NC_076495.1	QNG71021.1_183_kDa_replicase_[Tropical_soda_apple_mosaic_virus]	27.3	425	297	9	5447	6706	1125	1542	3.1e-36	150.6
NC_076495.1	QNG71021.1_183_kDa_replicase_[Tropical_soda_apple_mosaic_virus]	28.5	347	217	10	4354	5376	784	1105	1.3e-26	118.6
NC_076495.1	ALU84940.1_188_kDa_polymerase_[Hibiscus_latent_Fort_Pierce_virus]	27.9	383	257	7	5663	6781	1224	1597	4.1e-36	150.2
NC_076495.1	ALU84940.1_188_kDa_polymerase_[Hibiscus_latent_Fort_Pierce_virus]	31.4	283	156	10	4513	5322	851	1108	8.0e-24	109.4
NC_076495.1	QZL11035.1_186_kDa_polymerase_[Hibiscus_latent_Fort_Pierce_virus]	27.9	383	257	7	5663	6781	1224	1597	5.3e-36	149.8
NC_076495.1	QZL11035.1_186_kDa_polymerase_[Hibiscus_latent_Fort_Pierce_virus]	31.4	283	156	10	4513	5322	851	1108	8.0e-24	109.4
NC_076495.1	QWX21611.1_RNA-dependent_RNA_polymerase_[Hibiscus_latent_Fort_Pierce_virus]	27.9	383	257	7	5663	6781	1224	1597	5.3e-36	149.8
NC_076495.1	QWX21611.1_RNA-dependent_RNA_polymerase_[Hibiscus_latent_Fort_Pierce_virus]	31.4	283	156	10	4513	5322	851	1108	8.0e-24	109.4
NC_076495.1	YP_009094908.1_187_kDa_polymerase_[Hibiscus_latent_Fort_Pierce_virus]	27.9	383	257	7	5663	6781	1224	1597	5.3e-36	149.8
NC_076495.1	YP_009094908.1_187_kDa_polymerase_[Hibiscus_latent_Fort_Pierce_virus]	31.4	283	156	10	4513	5322	851	1108	8.0e-24	109.4
NC_076495.1	AVA17445.1_replicase_[Hibiscus_latent_Fort_Pierce_virus]	27.9	383	257	7	5663	6781	63	436	5.3e-36	149.8
NC_076495.1	QNG71018.1_183_kDa_replicase_[Tropical_soda_apple_mosaic_virus]	27.1	425	298	9	5447	6706	1125	1542	7.0e-36	149.4
NC_076495.1	QNG71018.1_183_kDa_replicase_[Tropical_soda_apple_mosaic_virus]	28.5	347	217	10	4354	5376	784	1105	1.3e-26	118.6
NC_076495.1	QNG71033.1_183_kDa_replicase_[Tropical_soda_apple_mosaic_virus]	27.1	425	298	9	5447	6706	1125	1542	7.0e-36	149.4
NC_076495.1	QNG71033.1_183_kDa_replicase_[Tropical_soda_apple_mosaic_virus]	28.5	347	217	10	4354	5376	784	1105	1.3e-26	118.6
NC_076495.1	QNG71030.1_183_kDa_replicase,_partial_[Tropical_soda_apple_mosaic_virus]	27.1	425	298	9	5447	6706	1105	1522	7.0e-36	149.4
NC_076495.1	QNG71030.1_183_kDa_replicase,_partial_[Tropical_soda_apple_mosaic_virus]	28.5	347	217	10	4354	5376	764	1085	1.3e-26	118.6
NC_076495.1	QNG71024.1_183_kDa_replicase_[Tropical_soda_apple_mosaic_virus]	27.1	425	298	9	5447	6706	1125	1542	7.0e-36	149.4
NC_076495.1	QNG71024.1_183_kDa_replicase_[Tropical_soda_apple_mosaic_virus]	28.5	347	217	10	4354	5376	784	1105	1.3e-26	118.6
NC_076495.1	YP_009254747.1_183_kDa_replicase_[Tropical_soda_apple_mosaic_virus]	27.1	425	298	9	5447	6706	1125	1542	7.0e-36	149.4
NC_076495.1	YP_009254747.1_183_kDa_replicase_[Tropical_soda_apple_mosaic_virus]	28.5	347	217	10	4354	5376	784	1105	1.3e-26	118.6
NC_076495.1	QRV07326.1_polymerase_[Hibiscus_latent_Fort_Pierce_virus]	27.7	383	258	7	5663	6781	1224	1597	1.2e-35	148.7
NC_076495.1	QRV07326.1_polymerase_[Hibiscus_latent_Fort_Pierce_virus]	31.4	283	156	10	4513	5322	851	1108	8.0e-24	109.4
NC_076495.1	QJX15767.1_RNA_replicase_read-through_component_[Turnip_vein-clearing_virus]	29.2	353	235	6	5663	6706	1189	1531	4.5e-35	146.7
NC_076569.1	YP_908760.1_188_kDa_replicase_[Cucumber_mottle_virus]	30.5	275	133	11	2416	3105	868	1129	4.6e-16	82.4
NC_076569.1	YP_908761.1_130_kDa_replicase_[Cucumber_mottle_virus]	30.5	275	133	11	2416	3105	868	1129	4.6e-16	82.4
NC_076569.1	AYQ58957.1_183_kDa_replicase_[Brugmansia_latent_virus]	21.5	600	347	22	2686	4221	920	1483	5.7e-14	75.5
NC_076569.1	NP_072162.1_replicase_large_component_[Cucumber_fruit_mottle_mosaic_virus]	29.9	254	131	11	2479	3108	880	1130	5.7e-14	75.5
NC_076569.1	AEV40683.1_replicase_large_component_[Cucumber_fruit_mottle_mosaic_virus]	29.9	254	131	11	2479	3108	879	1129	5.7e-14	75.5
NC_076569.1	QSM07161.1_replication_protein_[Cucumber_fruit_mottle_mosaic_virus]	29.2	250	132	11	2488	3108	882	1129	2.8e-13	73.2
NC_076569.1	QSM07164.1_RNA-dependent_RNA_polymerase_[Cucumber_fruit_mottle_mosaic_virus]	29.2	250	132	11	2488	3108	882	1129	2.8e-13	73.2
NC_076569.1	QNS28115.1_126_kDa_protein_[Pepper_mild_mottle_virus]	27.6	257	143	11	2443	3108	833	1081	2.4e-12	70.1
NC_076569.1	QNS28114.1_183_kDa_protein_[Pepper_mild_mottle_virus]	27.6	257	143	11	2443	3108	833	1081	2.4e-12	70.1
NC_076569.1	YP_008802585.1_129k_replicase_protein_[Yellow_tailflower_mild_mottle_virus]	33.3	153	77	6	2719	3108	933	1083	3.1e-12	69.7
NC_076569.1	YP_008802584.1_183k_replicase_[Yellow_tailflower_mild_mottle_virus]	33.3	153	77	6	2719	3108	933	1083	3.1e-12	69.7
NC_076569.1	QSV39466.1_replicase_protein_[Pepper_mild_mottle_virus]	31.1	161	86	6	2695	3108	923	1081	6.9e-12	68.6
NC_076569.1	AQN78270.1_126_kDa_protein_[Pepper_mild_mottle_virus]	31.1	161	86	6	2695	3108	923	1081	6.9e-12	68.6
NC_076569.1	AQN78269.1_183_kDa_protein_[Pepper_mild_mottle_virus]	31.1	161	86	6	2695	3108	923	1081	6.9e-12	68.6
NC_076569.1	P89657.1_Replicase_large_subunit_[Pepper_mild_mottle_virus_(strain_Japan)]	31.1	161	86	6	2695	3108	923	1081	9.0e-12	68.2
NC_076569.1	NP_619740.1_replication-associated_protein_[Pepper_mild_mottle_virus]	31.1	161	86	6	2695	3108	923	1081	9.0e-12	68.2
NC_076569.1	BAF52937.1_180k_replication_protein_[Pepper_mild_mottle_virus]	31.1	161	86	6	2695	3108	923	1081	9.0e-12	68.2
NC_076569.1	APG77804.1_183_kDa_protein_[Pepper_mild_mottle_virus]	31.1	161	86	6	2695	3108	923	1081	9.0e-12	68.2
NC_076569.1	QYB25808.1_183_kDa_protein_[Pepper_mild_mottle_virus]	31.1	161	86	6	2695	3108	923	1081	9.0e-12	68.2
NC_076569.1	QYB25809.1_126_kDa_protein_[Pepper_mild_mottle_virus]	31.1	161	86	6	2695	3108	923	1081	9.0e-12	68.2
NC_076615.1	AZT88675.1_putative_movement_protein_[Acidomyces_richmondensis_tobamo-like_virus_1]	28.8	548	351	15	6161	7729	201	734	6.2e-43	172.2
NC_076615.1	QKN22703.1_putative_movement_protein_[Erysiphe_necator_associated_tobamo-like_virus_1]	30.7	489	303	13	6215	7627	357	827	1.7e-40	164.1
NC_076615.1	QIP68003.1_ORF2_[Plasmopara_viticola_lesion_associated_tobamo-like_virus_1]	30.7	489	303	13	6215	7627	357	827	1.7e-40	164.1
NC_076615.1	QOX06055.1_movement_protein_[Lentinula_edodes_tobamo-like_virus_1]	26.5	532	352	14	6155	7693	25	536	1.2e-38	157.9
NC_076615.1	ATS94408.1_movement_protein_[Podosphaera_prunicola_tobamo-like_virus]	29.0	441	289	10	6215	7504	388	815	7.4e-36	148.7
NC_076615.1	QED42966.1_putative_MP_[Leucocoprinus_tobamovirus_A]	29.7	462	274	16	6197	7522	49	479	4.8e-35	146.0
NC_077680.1	QTT61678.1_replication-associated_protein_[Opuntia_virus_2]	75.4	342	84	0	2480	1455	5	346	1.1e-165	578.2
NC_077680.1	QTT61673.1_replication-associated_protein_[Opuntia_virus_2]	75.1	342	85	0	2480	1455	5	346	5.3e-165	575.9
NC_077680.1	QTT61693.1_replication-associated_protein_[Opuntia_virus_2]	75.1	342	85	0	2480	1455	5	346	9.1e-165	575.1
NC_077680.1	QTT61683.1_replication-associated_protein_[Opuntia_virus_2]	74.9	342	86	0	2480	1455	5	346	3.5e-164	573.2
NC_077680.1	QTT61878.1_replication-associated_protein_[Opuntia_virus_2]	74.6	342	87	0	2480	1455	5	346	7.7e-164	572.0
NC_077680.1	QTT61818.1_replication-associated_protein_[Opuntia_virus_2]	74.9	342	86	0	2480	1455	5	346	1.0e-163	571.6
NC_077680.1	QTT61758.1_replication-associated_protein_[Opuntia_virus_2]	75.1	345	86	0	2489	1455	1	345	2.2e-163	570.5
NC_077680.1	QTT61803.1_replication-associated_protein_[Opuntia_virus_2]	74.6	342	87	0	2480	1455	5	346	5.0e-163	569.3
NC_077680.1	QTT61828.1_replication-associated_protein_[Opuntia_virus_2]	74.5	345	88	0	2489	1455	1	345	8.5e-163	568.5
NC_077680.1	QTT61868.1_replication-associated_protein_[Opuntia_virus_2]	74.2	345	89	0	2489	1455	1	345	1.1e-162	568.2
NC_077680.1	QTT61838.1_replication-associated_protein_[Opuntia_virus_2]	74.5	345	88	0	2489	1455	1	345	2.5e-162	567.0
NC_077680.1	QTT61858.1_replication-associated_protein_[Opuntia_virus_2]	74.5	345	88	0	2489	1455	1	345	5.5e-162	565.8
NC_077680.1	QTT61798.1_replication-associated_protein_[Opuntia_virus_2]	74.5	345	88	0	2489	1455	1	345	1.2e-161	564.7
NC_077680.1	QTT61873.1_replication-associated_protein_[Opuntia_virus_2]	73.6	345	91	0	2489	1455	1	345	1.6e-161	564.3
NC_077680.1	QTT61843.1_replication-associated_protein_[Opuntia_virus_2]	73.7	342	90	0	2480	1455	5	346	3.6e-161	563.1
NC_077680.1	QTT61698.1_replication-associated_protein_[Opuntia_virus_2]	73.9	345	90	0	2489	1455	1	345	4.7e-161	562.8
NC_077680.1	QTT61713.1_replication-associated_protein_[Opuntia_virus_2]	74.2	345	89	0	2489	1455	1	345	8.0e-161	562.0
NC_077680.1	QTT61708.1_replication-associated_protein_[Opuntia_virus_2]	74.5	345	88	0	2489	1455	1	345	8.0e-161	562.0
NC_077680.1	QTT61753.1_replication-associated_protein_[Opuntia_virus_2]	73.9	345	90	0	2489	1455	1	345	3.0e-160	560.1
NC_077680.1	QTT61733.1_replication-associated_protein_[Opuntia_virus_2]	73.9	345	90	0	2489	1455	1	345	3.0e-160	560.1
NC_078392.1	AYN80447.1_186K_protein_[Cucumber_green_mottle_mosaic_virus]	29.5	315	185	9	4720	5655	850	1130	1.7e-22	103.6
NC_078392.1	AYN80446.1_129K_protein_[Cucumber_green_mottle_mosaic_virus]	29.5	315	185	9	4720	5655	850	1130	1.7e-22	103.6
NC_078392.1	AJP08689.1_186K_protein_[Cucumber_green_mottle_mosaic_virus]	28.7	352	201	11	4621	5655	822	1130	1.7e-22	103.6
NC_078392.1	AJP08690.1_129K_protein_[Cucumber_green_mottle_mosaic_virus]	28.7	352	201	11	4621	5655	822	1130	1.7e-22	103.6
NC_078392.1	AGR03826.1_RNA_replicase_[Cucumber_green_mottle_mosaic_virus]	28.7	352	201	11	4621	5655	822	1130	1.7e-22	103.6
NC_078392.1	AGR03827.1_RNA_replicase_[Cucumber_green_mottle_mosaic_virus]	28.7	352	201	11	4621	5655	822	1130	1.7e-22	103.6
NC_078392.1	NP_044577.1_186K_protein_[Cucumber_green_mottle_mosaic_virus]	28.7	352	201	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	AZJ51134.1_nonstructural_polyprotein_[Cucumber_green_mottle_mosaic_virus]	29.0	352	200	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	AYN80503.1_186K_protein_[Cucumber_green_mottle_mosaic_virus]	29.0	352	200	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	AYN80410.1_129K_protein_[Cucumber_green_mottle_mosaic_virus]	29.0	352	200	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	AYN80382.1_129K_protein_[Cucumber_green_mottle_mosaic_virus]	29.0	352	200	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	AYN80383.1_186K_protein_[Cucumber_green_mottle_mosaic_virus]	29.0	352	200	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	AYN80423.1_186K_protein_[Cucumber_green_mottle_mosaic_virus]	29.0	352	200	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	AYN80422.1_129K_protein_[Cucumber_green_mottle_mosaic_virus]	29.0	352	200	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	AYN80411.1_186K_protein_[Cucumber_green_mottle_mosaic_virus]	29.0	352	200	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	APW35791.1_186K_protein_[Cucumber_green_mottle_mosaic_virus]	29.0	352	200	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	APW35792.1_129K_protein_[Cucumber_green_mottle_mosaic_virus]	29.0	352	200	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	NP_671719.1_126kDa_protein_[Paprika_mild_mottle_virus]	29.1	333	197	11	4651	5637	797	1094	2.2e-22	103.2
NC_078392.1	NP_044578.1_129K_protein_[Cucumber_green_mottle_mosaic_virus]	28.7	352	201	11	4621	5655	822	1130	2.2e-22	103.2
NC_078392.1	NP_671718.1_183kDa_protein_[Paprika_mild_mottle_virus]	29.1	333	197	11	4651	5637	797	1094	2.2e-22	103.2
NC_078670.1	YP_009553013.2_187_kDa_hypothetical_polymerase_[Opuntia_virus_2]	28.4	469	306	12	586	1917	1103	1566	1.7e-40	162.2
NC_078670.1	NP_624336.1_189_kDa_replicase_[Zucchini_green_mottle_mosaic_virus]	28.5	411	269	9	664	1824	1193	1602	3.2e-34	141.4
NC_078670.1	CAH69386.1_189_kDa_replicase_[Zucchini_green_mottle_mosaic_virus]	28.5	411	269	9	664	1824	1193	1602	3.2e-34	141.4
NC_078670.1	NP_619684.1_189_kDa_replicase_[Kyuri_green_mottle_mosaic_virus]	29.0	411	267	9	664	1824	1193	1602	4.2e-34	141.0
NC_078670.1	AVW80123.1_189_kDa_replicase_[Zucchini_green_mottle_mosaic_virus]	28.2	411	270	9	664	1824	1193	1602	4.2e-34	141.0
NC_078670.1	YP_002455905.1_replicase_[Cactus_mild_mottle_virus]	28.2	432	278	9	664	1890	1169	1591	7.1e-34	140.2
NC_078670.1	ABX57121.1_58_kDa_protein,_partial_[Cactus_mild_mottle_virus]	28.2	432	278	9	664	1890	26	448	7.1e-34	140.2
NC_078670.1	ATU47241.1_RdRp_protein_[Rattail_cactus_necrosis-associated_virus]	26.7	435	292	9	571	1821	1150	1575	9.3e-34	139.8
NC_078670.1	ANH10865.1_RdRp_polymerase_[Rattail_cactus_necrosis-associated_virus]	26.7	435	292	9	571	1821	1150	1575	9.3e-34	139.8
NC_078670.1	YP_009362087.1_protein_183_[Hoya_chlorotic_spot_virus]	26.5	408	278	7	658	1824	1134	1538	3.5e-33	137.9
NC_078670.1	AEV40683.1_replicase_large_component_[Cucumber_fruit_mottle_mosaic_virus]	30.0	380	231	10	856	1911	1261	1633	3.5e-33	137.9
NC_078670.1	YP_004936166.1_185_kDa_protein_[Rattail_cactus_necrosis-associated_virus]	26.4	435	293	9	571	1821	1150	1575	1.0e-32	136.3
NC_078670.1	NP_072162.1_replicase_large_component_[Cucumber_fruit_mottle_mosaic_virus]	30.0	380	231	10	856	1911	1258	1630	1.0e-32	136.3
NC_078670.1	YP_004956727.1_replicase_readthrough_component_[Clitoria_yellow_mottle_virus]	27.3	411	272	9	664	1824	1160	1567	1.3e-32	136.0
NC_078670.1	QIJ70154.1_replicase_readthrough_component_[Ribgrass_mosaic_virus]	25.2	404	284	7	664	1824	1134	1536	1.8e-32	135.6
NC_078670.1	BBB04667.1_replicase_large_component_[Youcai_mosaic_virus]	25.5	404	283	7	664	1824	1130	1532	1.8e-32	135.6
NC_078670.1	QNG71015.1_185_kDa_replication_protein,_partial_[Rattail_cactus_necrosis-associated_virus]	26.6	440	286	10	571	1821	1062	1487	2.3e-32	135.2
NC_078670.1	QIJ70152.1_replicase_readthrough_component,_partial_[Ribgrass_mosaic_virus]	26.3	407	276	9	664	1824	473	875	3.9e-32	134.4
NC_078670.1	AEI69664.1_replicase_readthrough_component_[Ribgrass_mosaic_virus]	26.0	407	277	9	664	1824	1134	1536	3.9e-32	134.4
NC_078670.1	QIJ70147.1_replicase_readthrough_component_[Ribgrass_mosaic_virus]	26.0	407	277	9	664	1824	1134	1536	5.1e-32	134.0
NC_078673.1	QXO33012.1_297.9_kDa_replicase_[Rubber_tree_latent_virus_1]	31.1	492	314	8	6457	7884	2106	2588	2.4e-57	219.9
NC_078673.1	YP_009362087.1_protein_183_[Hoya_chlorotic_spot_virus]	27.7	465	320	8	6505	7875	1145	1601	2.7e-45	179.9
NC_078673.1	ATU47245.1_RdRp_protein_[Rattail_cactus_necrosis-associated_virus]	27.3	472	332	7	6478	7875	1173	1639	2.5e-43	173.3
